time,lap,lap_dist_pct,throttle,brake,steering,gear,speed,rpm
1205.2999715164308,5,0.09823945164680481,1.0,0.0,0.012116238474845886,4,170.46686096191408,6949.9765625
1205.3499715164307,5,0.09898041933774948,1.0,0.0,0.01434268243610859,4,170.66329650878907,6963.93701171875
1205.3999715164307,5,0.09972218424081802,1.0,0.0,0.01508420892059803,4,170.85948486328127,6972.59375
1205.433304849764,5,0.10021717846393585,1.0,0.0,0.01384739764034748,4,170.9876266479492,6985.923828125
1205.483304849764,5,0.10096033662557602,1.0,0.0,0.010138842277228832,4,171.18594360351562,7001.9990234375
1205.533304849764,5,0.10170438140630722,1.0,0.0,0.008902969770133495,4,171.39483489990235,7015.02587890625
1205.5833048497639,5,0.10244933515787125,1.0,0.0,0.010880365036427975,4,171.6116912841797,7019.53173828125
1205.6333048497638,5,0.1031952053308487,1.0,0.0,0.012858698144555092,4,171.8318298339844,7023.36474609375
1205.6833048497638,5,0.10394202917814255,1.0,0.0,0.013353049755096436,4,172.04782104492188,7024.8212890625
1205.716638183097,5,0.10444041341543198,1.0,0.0,0.013847396709024906,4,172.18788299560546,7030.37939453125
1205.766638183097,5,0.10518870502710342,1.0,0.0,0.011870002374053001,4,172.39298400878906,7035.69775390625
1205.816638183097,5,0.10593787580728531,1.0,0.0,0.011621891520917416,4,172.58998260498046,7043.79150390625
1205.866638183097,5,0.10668785870075226,1.0,0.0,0.011374713853001595,4,172.78303985595704,7053.0849609375
1205.916638183097,5,0.10743862390518188,1.0,0.0,0.012363415211439133,4,172.974284362793,7065.27685546875
1205.9666381830968,5,0.10819025337696075,1.0,0.0,0.012611526995897293,4,173.1687973022461,7076.91357421875
1205.9999715164302,5,0.10869179666042328,1.0,0.0,0.012611526995897293,4,173.2975296020508,7077.12255859375
1206.04997151643,5,0.10944472998380661,1.0,0.0,0.01434268243610859,4,173.47767791748046,7091.63525390625
1206.0833048497634,5,0.10994710773229599,1.0,0.0,0.014837032184004784,4,173.60047760009766,7111.3291015625
1206.1333048497634,5,0.11070133000612259,1.0,0.0,0.015084209851920605,4,173.80511169433595,7109.7705078125
1206.1666381830967,5,0.1112046167254448,1.0,0.0,0.014094575308263302,4,173.9414794921875,7120.1162109375
1206.2166381830966,5,0.11196034401655197,1.0,0.0,0.012363415211439133,4,174.14968414306642,7114.1572265625
1206.2666381830966,5,0.11271695047616959,1.0,0.0,0.012611526064574718,4,174.33910217285157,7125.23046875
1206.3166381830965,5,0.11347444355487823,1.0,0.0,0.013847400434315205,4,174.53667755126955,7140.888671875
1206.3666381830965,5,0.1142328754067421,1.0,0.0,0.012363415211439133,4,174.74788970947267,7139.9033203125
1206.4166381830964,5,0.11499225348234177,1.0,0.0,0.010386016219854355,4,174.94373474121093,7142.5908203125
1206.4666381830964,5,0.11575248092412949,1.0,0.0,0.012116238474845886,4,175.12521514892578,7153.0693359375
1206.5166381830963,5,0.11651352792978287,1.0,0.0,0.013105873018503189,4,175.3131088256836,7175.986328125
1206.5666381830963,5,0.11727549135684967,1.0,0.0,0.010632256977260113,4,175.52186279296876,7174.609375
1206.6166381830963,5,0.11803842335939407,1.0,0.0,0.009644493460655212,4,175.72414855957032,7179.6533203125
1206.6666381830962,5,0.11880224198102951,1.0,0.0,0.010386018082499504,4,175.91927947998047,7182.19091796875
1206.7166381830962,5,0.11956693232059479,1.0,0.0,0.011374717578291893,4,176.11873626708984,7193.99609375
1206.7666381830961,5,0.12033255398273468,1.0,0.0,0.009644492529332638,4,176.3137985229492,7189.98974609375
1206.816638183096,5,0.12109901756048203,1.0,0.0,0.007665223442018032,4,176.48936004638674,7206.36865234375
1206.866638183096,5,0.12186628580093384,1.0,0.0,0.007913333363831043,4,176.67178802490236,7219.48583984375
1206.916638183096,5,0.1226344108581543,1.0,0.0,0.006429350934922695,4,176.86448822021484,7227.43359375
1206.966638183096,5,0.1234034076333046,1.0,0.0,0.004698190838098526,4,177.05805358886718,7226.9287109375
1207.016638183096,5,0.12417327612638474,1.0,0.0,0.00420477706938982,4,177.23802337646484,7235.65625
1207.0666381830958,5,0.12494391202926636,1.0,0.0,0.00593406381085515,4,177.41054992675782,7244.11181640625
1207.1166381830958,5,0.1257152259349823,1.0,0.0,0.006676525343209505,4,177.58802032470703,7258.736328125
1207.1666381830958,5,0.1264871507883072,1.0,0.0,0.004451015032827854,4,177.76945953369142,7262.44873046875
1207.2166381830957,5,0.12725983560085297,1.0,0.0,0.0007424603682011366,4,177.9390884399414,7271.3681640625
1207.249971516429,5,0.12777535617351532,1.0,0.0,-0.0004934131866320968,4,178.05392303466797,7283.99609375
1207.299971516429,5,0.12854929268360138,1.0,0.0,-7.275957614183426e-12,4,178.2415008544922,7294.146484375
1207.349971516429,5,0.12932409346103668,1.0,0.0,-0.0032142072450369596,4,178.44105377197266,7287.0107421875
1207.3999715164289,5,0.13009938597679138,1.0,0.0,-0.003955730702728033,0,178.38358154296876,6895.4814453125
1207.4499715164288,5,0.13087396323680878,1.0,0.0,0.004698191303759813,5,178.32488708496095,6293.8828125
1207.4999715164288,5,0.1316491812467575,1.0,0.0,0.006676525808870792,5,178.506999206543,6288.97119140625
1207.5499715164287,5,0.132424995303154,1.0,0.0,0.0004943488747812808,5,178.66024475097657,6269.8193359375
1207.5999715164287,5,0.13320143520832062,1.0,0.0,-0.003214207012206316,5,178.82296600341797,6294.96337890625
1207.6499715164286,5,0.1339786797761917,0.7984190583229065,0.0,-0.009148272685706615,5,179.00216674804688,6274.64697265625
1207.6999715164286,5,0.13475638628005981,-1.4901161193847656e-08,0.0,-0.013599286787211895,5,178.95318145751955,6064.72607421875
1207.7499715164286,5,0.13553304970264435,0.0,0.0,-0.010137905366718769,5,178.4879928588867,6287.806640625
1207.7999715164285,5,0.13630764186382294,0.0,0.0,-0.005191603675484657,5,178.1912796020508,6159.1708984375
1207.8333048497618,5,0.13682332634925842,0.0,0.004004794638603926,-0.007665223907679319,5,177.931494140625,6203.0322265625
1207.8666381830951,5,0.13733822107315063,0.0,0.12382064014673233,-0.0066755893640220165,5,177.66521301269532,6191.3779296875
1207.916638183095,5,0.13810865581035614,0.0,0.3273017704486847,-0.007417112588882446,5,177.03116455078126,6153.60693359375
